,potential,dnn,dim,s,d,energySMSE,profile,regime,cps,source,type,num,error
111,glb,2.0,56.56854249492381,0.45,0.5,0.2486005331522198,"[94.53846153846153, 36.38461538461539, 21.0, 12.307692307692308, 8.153846153846153, 5.6923076923076925, 4.3076923076923075, 3.076923076923077, 2.0, 1.6153846153846154, 1.5384615384615385, 1.3076923076923077, 1.0, 0.8461538461538461, 0.8461538461538461, 0.5384615384615384, 0.5384615384615384, 0.5384615384615384, 0.46153846153846156, 0.46153846153846156, 0.46153846153846156, 0.46153846153846156, 0.46153846153846156, 0.3076923076923077, 0.3076923076923077, 0.23076923076923078, 0.15384615384615385, 0.07692307692307693, 0.07692307692307693, 0.07692307692307693, 0.07692307692307693, 0.07692307692307693, 0.07692307692307693, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",complex,19.21860877308846,experiment,,,
112,glb,2.0,56.56854249492381,0.45,1.0,2.938389988386108,"[85.6923076923077, 32.53846153846154, 18.923076923076923, 14.076923076923077, 10.307692307692308, 7.769230769230769, 6.3076923076923075, 5.076923076923077, 4.076923076923077, 3.4615384615384617, 2.6153846153846154, 2.076923076923077, 1.4615384615384615, 1.3076923076923077, 1.0, 0.7692307692307693, 0.6153846153846154, 0.5384615384615384, 0.23076923076923078, 0.15384615384615385, 0.15384615384615385, 0.07692307692307693, 0.07692307692307693, 0.07692307692307693, 0.07692307692307693, 0.07692307692307693, 0.07692307692307693, 0.07692307692307693, 0.07692307692307693, 0.07692307692307693, 0.07692307692307693, 0.07692307692307693, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",complex,19.94927546144776,experiment,,,
113,glb,2.0,56.56854249492381,0.45,1.5,0.2218909709910858,"[78.84615384615384, 36.23076923076923, 19.153846153846153, 12.384615384615385, 9.0, 6.769230769230769, 5.461538461538462, 4.538461538461538, 3.8461538461538463, 3.4615384615384617, 3.0, 2.6153846153846154, 2.230769230769231, 2.0, 1.7692307692307692, 1.6153846153846154, 1.4615384615384615, 1.1538461538461537, 0.8461538461538461, 0.6923076923076923, 0.6923076923076923, 0.46153846153846156, 0.23076923076923078, 0.23076923076923078, 0.23076923076923078, 0.15384615384615385, 0.15384615384615385, 0.15384615384615385, 0.07692307692307693, 0.07692307692307693, 0.07692307692307693, 0.07692307692307693, 0.07692307692307693, 0.07692307692307693, 0.07692307692307693, 0.07692307692307693, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",complex,20.041224649163276,experiment,,,
114,glb,2.0,56.56854249492381,0.45,2.0,0.8514573551365333,"[77.76923076923077, 31.53846153846154, 18.384615384615383, 12.923076923076923, 9.692307692307692, 7.230769230769231, 5.461538461538462, 4.923076923076923, 4.153846153846154, 3.6153846153846154, 3.230769230769231, 2.6153846153846154, 2.3846153846153846, 2.230769230769231, 2.076923076923077, 2.0, 1.8461538461538463, 1.4615384615384615, 1.2307692307692308, 1.0769230769230769, 1.0, 0.6923076923076923, 0.6153846153846154, 0.5384615384615384, 0.5384615384615384, 0.38461538461538464, 0.3076923076923077, 0.07692307692307693, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",complex,20.141067423874787,experiment,,,
115,glb,2.0,56.56854249492381,0.45,2.5,0.4436337538302659,"[76.92307692307692, 29.53846153846154, 18.923076923076923, 14.076923076923077, 11.307692307692308, 8.923076923076923, 7.384615384615385, 5.923076923076923, 4.461538461538462, 3.3846153846153846, 2.6923076923076925, 2.3076923076923075, 2.0, 1.6923076923076923, 1.6153846153846154, 1.6153846153846154, 1.4615384615384615, 1.2307692307692308, 1.0, 0.8461538461538461, 0.7692307692307693, 0.46153846153846156, 0.38461538461538464, 0.3076923076923077, 0.3076923076923077, 0.23076923076923078, 0.23076923076923078, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",complex,20.12534695280482,experiment,,,
116,glb,2.0,56.56854249492381,0.45,3.0,1.7555245138405282,"[80.46153846153847, 28.23076923076923, 15.923076923076923, 11.538461538461538, 8.615384615384615, 7.0, 6.230769230769231, 4.923076923076923, 4.230769230769231, 3.5384615384615383, 3.230769230769231, 3.076923076923077, 2.769230769230769, 2.4615384615384617, 2.1538461538461537, 2.076923076923077, 2.0, 1.8461538461538463, 1.4615384615384615, 1.3076923076923077, 1.1538461538461537, 1.0769230769230769, 1.0, 0.7692307692307693, 0.6923076923076923, 0.46153846153846156, 0.46153846153846156, 0.38461538461538464, 0.38461538461538464, 0.23076923076923078, 0.15384615384615385, 0.07692307692307693, 0.07692307692307693, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",complex,20.090326489845513,experiment,,,
117,glb,2.0,56.56854249492381,0.45,3.5,1.3996196118838151,"[76.61538461538461, 29.46153846153846, 17.0, 11.461538461538462, 8.461538461538462, 6.615384615384615, 6.076923076923077, 5.230769230769231, 4.923076923076923, 4.461538461538462, 3.6923076923076925, 3.5384615384615383, 3.076923076923077, 2.6923076923076925, 2.3076923076923075, 1.6153846153846154, 1.2307692307692308, 0.9230769230769231, 0.7692307692307693, 0.6923076923076923, 0.6923076923076923, 0.6923076923076923, 0.6923076923076923, 0.5384615384615384, 0.5384615384615384, 0.5384615384615384, 0.5384615384615384, 0.5384615384615384, 0.46153846153846156, 0.38461538461538464, 0.38461538461538464, 0.38461538461538464, 0.38461538461538464, 0.38461538461538464, 0.3076923076923077, 0.23076923076923078, 0.23076923076923078, 0.23076923076923078, 0.23076923076923078, 0.23076923076923078, 0.15384615384615385, 0.07692307692307693, 0.07692307692307693, 0.07692307692307693, 0.07692307692307693, 0.07692307692307693, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",complex,19.974799613668768,experiment,,,
118,glb,2.0,56.56854249492381,0.45,4.0,0.8754839951101945,"[77.53846153846153, 29.076923076923077, 17.0, 12.538461538461538, 9.538461538461538, 7.6923076923076925, 5.6923076923076925, 4.230769230769231, 3.6153846153846154, 2.769230769230769, 2.4615384615384617, 1.7692307692307692, 1.4615384615384615, 1.3076923076923077, 1.3076923076923077, 1.1538461538461537, 1.1538461538461537, 1.1538461538461537, 1.0769230769230769, 1.0769230769230769, 1.0, 1.0, 1.0, 1.0, 0.9230769230769231, 0.8461538461538461, 0.8461538461538461, 0.8461538461538461, 0.7692307692307693, 0.6923076923076923, 0.6923076923076923, 0.6923076923076923, 0.6153846153846154, 0.6153846153846154, 0.5384615384615384, 0.5384615384615384, 0.5384615384615384, 0.5384615384615384, 0.46153846153846156, 0.38461538461538464, 0.3076923076923077, 0.3076923076923077, 0.3076923076923077, 0.3076923076923077, 0.15384615384615385, 0.07692307692307693, 0.07692307692307693, 0.07692307692307693, 0.07692307692307693, 0.07692307692307693, 0.07692307692307693, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",complex,19.36806292449615,experiment,,,
119,glb,2.0,56.56854249492381,0.525,-0.5,0.032234570717674,"[120.15384615384616, 44.23076923076923, 18.923076923076923, 8.692307692307692, 3.8461538461538463, 1.8461538461538463, 1.0769230769230769, 0.5384615384615384, 0.23076923076923078, 0.15384615384615385, 0.15384615384615385, 0.07692307692307693, 0.07692307692307693, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",complex,17.871479074073854,experiment,,,
120,glb,2.0,56.56854249492381,0.525,-1.0,0.1017775246550011,"[98.0, 36.46153846153846, 18.153846153846153, 12.384615384615385, 8.76923076923077, 6.3076923076923075, 4.615384615384615, 3.076923076923077, 2.3846153846153846, 2.0, 1.3846153846153846, 1.2307692307692308, 1.0769230769230769, 1.0, 0.8461538461538461, 0.7692307692307693, 0.3076923076923077, 0.3076923076923077, 0.3076923076923077, 0.23076923076923078, 0.23076923076923078, 0.15384615384615385, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",complex,19.350808668922646,experiment,,,
121,glb,2.0,56.56854249492381,0.525,-1.5,0.5436703011945921,"[86.46153846153847, 31.23076923076923, 18.384615384615383, 13.076923076923077, 10.692307692307692, 9.0, 7.3076923076923075, 6.076923076923077, 4.3076923076923075, 3.4615384615384617, 2.769230769230769, 2.076923076923077, 1.8461538461538463, 1.2307692307692308, 1.0, 0.6153846153846154, 0.23076923076923078, 0.15384615384615385, 0.07692307692307693, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",complex,20.075549858229255,experiment,,,
122,glb,2.0,56.56854249492381,0.525,-2.0,3.344246257386575,"[83.6923076923077, 29.76923076923077, 17.846153846153847, 12.384615384615385, 9.846153846153847, 7.615384615384615, 6.230769230769231, 5.230769230769231, 4.615384615384615, 3.6923076923076925, 2.5384615384615383, 1.9230769230769231, 1.6923076923076923, 1.6923076923076923, 1.6153846153846154, 1.4615384615384615, 1.3076923076923077, 1.2307692307692308, 1.1538461538461537, 1.0, 0.9230769230769231, 0.9230769230769231, 0.6923076923076923, 0.46153846153846156, 0.23076923076923078, 0.15384615384615385, 0.07692307692307693, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",complex,19.951736793859723,experiment,,,
123,glb,2.0,56.56854249492381,0.525,-2.5,34.03821731165717,"[78.15384615384616, 30.153846153846153, 16.615384615384617, 11.0, 8.923076923076923, 7.230769230769231, 6.076923076923077, 5.153846153846154, 4.538461538461538, 4.0, 3.6153846153846154, 3.230769230769231, 2.923076923076923, 2.769230769230769, 2.076923076923077, 1.8461538461538463, 1.5384615384615385, 1.3846153846153846, 1.1538461538461537, 0.7692307692307693, 0.7692307692307693, 0.7692307692307693, 0.6153846153846154, 0.5384615384615384, 0.5384615384615384, 0.5384615384615384, 0.5384615384615384, 0.5384615384615384, 0.46153846153846156, 0.38461538461538464, 0.38461538461538464, 0.3076923076923077, 0.3076923076923077, 0.15384615384615385, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",complex,20.070246324581078,experiment,,,
124,glb,2.0,56.56854249492381,0.525,-3.0,4.359696322910858,"[75.3076923076923, 28.384615384615383, 17.153846153846153, 13.615384615384615, 11.076923076923077, 9.615384615384615, 8.23076923076923, 7.076923076923077, 6.384615384615385, 5.384615384615385, 3.8461538461538463, 3.076923076923077, 2.6153846153846154, 2.4615384615384617, 2.0, 1.4615384615384615, 0.9230769230769231, 0.5384615384615384, 0.38461538461538464, 0.23076923076923078, 0.07692307692307693, 0.07692307692307693, 0.07692307692307693, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",complex,20.391865673987,experiment,,,
125,glb,2.0,56.56854249492381,0.525,-3.5,2.4608908121797555,"[74.6923076923077, 29.076923076923077, 17.692307692307693, 13.461538461538462, 10.0, 8.692307692307692, 7.3076923076923075, 6.230769230769231, 5.6923076923076925, 5.153846153846154, 4.3076923076923075, 3.6153846153846154, 3.0, 2.6153846153846154, 2.230769230769231, 1.9230769230769231, 1.3076923076923077, 1.0769230769230769, 0.6153846153846154, 0.46153846153846156, 0.23076923076923078, 0.15384615384615385, 0.15384615384615385, 0.07692307692307693, 0.07692307692307693, 0.07692307692307693, 0.07692307692307693, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",complex,20.406310875783976,experiment,,,
126,glb,2.0,56.56854249492381,0.525,-4.0,8.03559495218795,"[75.61538461538461, 26.0, 14.692307692307692, 9.538461538461538, 8.0, 7.230769230769231, 6.615384615384615, 5.846153846153846, 5.538461538461538, 5.076923076923077, 4.923076923076923, 4.615384615384615, 4.076923076923077, 3.5384615384615383, 3.076923076923077, 2.923076923076923, 2.230769230769231, 1.8461538461538463, 1.5384615384615385, 1.1538461538461537, 1.0769230769230769, 0.9230769230769231, 0.9230769230769231, 0.9230769230769231, 0.7692307692307693, 0.5384615384615384, 0.3076923076923077, 0.3076923076923077, 0.07692307692307693, 0.07692307692307693, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",complex,20.25282272392957,experiment,,,
127,glb,2.0,56.56854249492381,0.525,0.01,0.013997140406811,"[139.6153846153846, 40.69230769230769, 12.76923076923077, 4.0, 1.6923076923076923, 0.6923076923076923, 0.3076923076923077, 0.15384615384615385, 0.07692307692307693, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",random,16.843927942496514,experiment,,,
128,glb,2.0,56.56854249492381,0.525,0.5,0.059700728006339,"[99.0, 41.53846153846154, 22.615384615384617, 13.615384615384615, 8.153846153846153, 5.230769230769231, 3.3846153846153846, 2.3076923076923075, 1.2307692307692308, 0.6923076923076923, 0.6153846153846154, 0.38461538461538464, 0.38461538461538464, 0.38461538461538464, 0.23076923076923078, 0.15384615384615385, 0.07692307692307693, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",complex,19.040384673981325,experiment,,,
129,glb,2.0,56.56854249492381,0.525,1.0,18.05812636936396,"[88.6923076923077, 36.46153846153846, 22.0, 14.692307692307692, 10.615384615384615, 7.461538461538462, 5.923076923076923, 5.0, 3.4615384615384617, 2.076923076923077, 1.0, 0.6923076923076923, 0.46153846153846156, 0.3076923076923077, 0.23076923076923078, 0.23076923076923078, 0.23076923076923078, 0.15384615384615385, 0.15384615384615385, 0.07692307692307693, 0.07692307692307693, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",complex,19.68821179042572,experiment,,,
130,glb,2.0,56.56854249492381,0.525,1.5,0.7355261643589422,"[83.07692307692308, 33.15384615384615, 20.615384615384617, 14.384615384615385, 11.461538461538462, 7.846153846153846, 6.3076923076923075, 5.538461538461538, 4.538461538461538, 3.3076923076923075, 2.6153846153846154, 1.9230769230769231, 1.2307692307692308, 0.8461538461538461, 0.8461538461538461, 0.7692307692307693, 0.6153846153846154, 0.46153846153846156, 0.3076923076923077, 0.15384615384615385, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",complex,19.979756293087956,experiment,,,
